GCF_ID	Specimen	BGC_Count	MIBiG	Source	Representative_BGC	GCF_Type	Mean_Length	Mean_Gene_Count
GCF_00018460	Skin_head,Urogenital_vagina,Oral_unclassified,Gut_unclassified,Oral_saliva,Respiratory_lower,Respiratory_upper,Respiratory_unclassified	15		HMP,JGI,EBI,NCBI_PRJNA28331	HMBGC00015965	Terpene	18052.9	14.3
GCF_00018467	Urogenital_urinary_tract	1		NCBI_PRJNA28331	HMBGC00015972	Others	25771.0	23.0
GCF_00018468	Urogenital_urinary_tract	1		NCBI_PRJNA28331	HMBGC00015973	PKSother	41053.0	41.0
GCF_00018469	Urogenital_urinary_tract	1		NCBI_PRJNA28331	HMBGC00015974	RiPPs	12163.0	10.0
GCF_00018470	Urogenital_urinary_tract	1		NCBI_PRJNA28331	HMBGC00015975	Terpene	20837.0	19.0
GCF_00018471	Urogenital_urinary_tract	1		NCBI_PRJNA28331	HMBGC00015976	RiPPs	23982.0	18.0
GCF_00018473	Urogenital_vagina,Oral_unclassified,Respiratory_upper	4		HMP,NCBI_PRJNA28331	HMBGC00015978	RiPPs	19750.0	17.8
GCF_00018478	Respiratory_upper	1		NCBI_PRJNA28331	HMBGC00015983	Terpene	17506.0	21.0
GCF_00018495	Urogenital_vagina,Oral_unclassified	3		HMP,EBI,NCBI_PRJNA28331	HMBGC00016000	NRPS	31685.0	21.0
GCF_00018496	Oral_unclassified	1		NCBI_PRJNA28331	HMBGC00016001	PKSother	16713.0	16.0
GCF_00018500	Gut_unclassified,Oral_cavity,Urogenital_vagina	3		EBI,NCBI_PRJNA28331	HMBGC00016005	NRPS	30800.7	27.0
GCF_00018503	Gut_unclassified	4		EBI,NCBI_PRJNA28331	HMBGC00016008	RiPPs	19981.0	28.2
GCF_00018506	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00001088	PKSother	84858.0	47.0
GCF_00018516	Urogenital_urinary_tract,Gut_colon,Respiratory_lower	6		NCBI_PRJNA28331	HMBGC00016021	PKSother	29395.7	28.7
GCF_00018520	Respiratory_upper,Gut_unclassified,Urogenital_unclassified,Urogenital_vagina	6		HMP,EBI,NCBI_PRJNA28331	HMBGC00016025	NRPS	23135.2	19.3
GCF_00018524	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00003942	Others	10990.0	10.0
GCF_00018525	Gut_unclassified,Respiratory_upper	4	BGC0001685	EBI,NCBI_PRJNA28331	HMBGC00016030	Others	33414.8	34.5
GCF_00018528	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00001710	Others,NRPS	53615.0	58.5
GCF_00018533	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00008448	RiPPs	19779.0	18.0
GCF_00018534	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00008447	RiPPs	20267.0	24.5
GCF_00018535	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016040	RiPPs	19152.0	21.0
GCF_00018536	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016041	RiPPs	21392.0	20.0
GCF_00018537	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016042	RiPPs	20444.0	30.0
GCF_00018538	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016043	NRPS	38845.0	28.0
GCF_00018540	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016045	RiPPs	20785.0	28.0
GCF_00018541	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016046	RiPPs	22769.0	26.0
GCF_00018545	Gut_unclassified,Urogenital_vagina,Urogenital_urinary_tract,Urogenital_unclassified,Urogenital_uterus	14		EBI,NCBI_PRJNA28331	HMBGC00016050	NRPS	26637.1	20.6
GCF_00018549	Respiratory_upper,Urogenital_urinary_tract	2		HMP,NCBI_PRJNA28331	HMBGC00006648	RiPPs	11467.0	10.5
GCF_00018554	Gut_unclassified,Respiratory_lower,Urogenital_urinary_tract,Urogenital_vagina,Gut_colon	11		EBI,NCBI_PRJNA28331	HMBGC00016059	RiPPs	16196.3	12.5
GCF_00018555	Gut_colon,Urogenital_urinary_tract,Urogenital_vagina,Respiratory_lower,Skin_unclassified	7		NCBI_PRJNA28331	HMBGC00016060	RiPPs	13607.0	13.9
GCF_00018556	Gut_unclassified,Urogenital_vagina,Gut_colon,Urogenital_urinary_tract,Urogenital_uterus,Respiratory_lower,Skin_unclassified	16		EBI,NCBI_PRJNA28331	HMBGC00016061	PKSother	40818.9	35.1
GCF_00018557	Respiratory_upper,Respiratory_unclassified,Gut_unclassified,Respiratory_lower,Skin_unclassified,Skin_leg,Urogenital_unclassified,Urogenital_vagina,Urogenital_urinary_tract	39	BGC0000943	HMP,JGI,EBI,NCBI_PRJNA28331	HMBGC00016062	Others	16314.7	14.5
GCF_00018565	Urogenital_urinary_tract	1		NCBI_PRJNA28331	HMBGC00016070	Others,Terpene	52244.0	43.0
GCF_00018567	Urogenital_urinary_tract	1		NCBI_PRJNA28331	HMBGC00016072	RiPPs	20597.0	21.0
GCF_00018572	Urogenital_vagina	1		NCBI_PRJNA28331	HMBGC00016077	RiPPs	10789.0	7.0
GCF_00018573	Urogenital_vagina	1		NCBI_PRJNA28331	HMBGC00016078	NRPS	33389.0	23.0
GCF_00018575	Urogenital_vagina	1		NCBI_PRJNA28331	HMBGC00016080	NRPS	8308.0	5.0
GCF_00018576	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016081	RiPPs	20267.0	17.0
GCF_00018578	Urogenital_vagina,Oral_unclassified	5		HMP,JGI,EBI,NCBI_PRJNA28331	HMBGC00016083	Others	22751.6	20.2
GCF_00018584	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016089	RiPPs	20468.0	17.0
GCF_00018585	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016090	PKSother	84859.0	46.0
GCF_00018586	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016091	NRPS	44041.0	38.0
GCF_00018587	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016092	NRPS	49105.0	32.0
GCF_00018589	Gut_unclassified	3		EBI,NCBI_PRJNA28331	HMBGC00016094	RiPPs	28156.3	23.3
GCF_00018591	Gut_unclassified,Gut_colon,Respiratory_upper,Urogenital_urinary_tract,Respiratory_unclassified	16		EBI,NCBI_PRJNA28331	HMBGC00016096	RiPPs	21141.1	17.1
GCF_00018597	Gut_unclassified,Urogenital_urinary_tract	4		NCBI_PRJNA28331	HMBGC00016102	Others	74568.0	54.8
GCF_00018599	Respiratory_upper,Gut_colon,Gut_unclassified	4		HMP,EBI,NCBI_PRJNA28331	HMBGC00016104	RiPPs	20252.0	15.5
GCF_00018600	Respiratory_upper,Gut_colon,Gut_unclassified	9		HMP,EBI,NCBI_PRJNA28331	HMBGC00016105	RiPPs	16907.2	19.7
GCF_00018604	Respiratory_upper,Gut_colon,Gut_unclassified	3		HMP,EBI,NCBI_PRJNA28331	HMBGC00016109	RiPPs	20880.0	19.7
GCF_00018605	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016110	RiPPs	2228.0	4.0
GCF_00018616	Oral_unclassified	1		NCBI_PRJNA28331	HMBGC00016121	Others	48718.0	45.0
GCF_00018618	Oral_unclassified	1		NCBI_PRJNA28331	HMBGC00016123	RiPPs	20300.0	19.0
GCF_00018622	Respiratory_upper,Skin_unclassified	2		HMP,NCBI_PRJNA28331	HMBGC00006535	RiPPs	6319.5	7.0
GCF_00018636	Gut_unclassified,Urogenital_vagina	3		EBI,NCBI_PRJNA28331	HMBGC00016141	PKSother	41170.0	34.7
GCF_00018637	Urogenital_vagina	1		NCBI_PRJNA28331	HMBGC00016142	Terpene	20882.0	19.0
GCF_00018648	Gut_unclassified,Respiratory_unclassified,Respiratory_lower,Gut_colon	20		EBI,NCBI_PRJNA28331	HMBGC00016153	Others,NRPS	40589.4	38.7
GCF_00018668	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016173	Others,NRPS	114711.0	76.0
GCF_00018681	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016186	NRPS	41827.0	51.0
GCF_00018682	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016187	RiPPs	11196.0	20.0
GCF_00018685	Urogenital_vagina	1		NCBI_PRJNA28331	HMBGC00016190	NRPS	62622.0	66.0
GCF_00018686	Urogenital_vagina,Skin_unclassified	9		NCBI_PRJNA28331	HMBGC00016191	Others	23788.9	21.7
GCF_00018691	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016196	RiPPs	11752.0	12.0
GCF_00018693	Gut_unclassified,Gut_colon	4		EBI,NCBI_PRJNA28331	HMBGC00016198	NRPS	46681.8	45.5
GCF_00018694	Gut_unclassified,Gut_colon	3		EBI,NCBI_PRJNA28331	HMBGC00016199	PKSother,PKS-NRP_Hybrids,NRPS	63135.7	35.7
GCF_00018695	Gut_unclassified	4		EBI,NCBI_PRJNA28331	HMBGC00016200	RiPPs	20282.0	17.5
GCF_00018696	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00009565	RiPPs	20267.0	17.0
GCF_00018698	Respiratory_upper,Oral_unclassified	2		HMP,NCBI_PRJNA28331	HMBGC00002827	Others	35855.0	38.5
GCF_00018699	Respiratory_upper,Gut_unclassified,Oral_unclassified	3		HMP,EBI,NCBI_PRJNA28331	HMBGC00016204	RiPPs	10219.7	6.7
GCF_00018701	Urogenital_vagina,Respiratory_upper,Urogenital_unclassified	20		HMP,JGI,NCBI_PRJNA28331	HMBGC00016206	RiPPs	12072.8	14.8
GCF_00018712	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00009560	RiPPs	20240.0	20.5
GCF_00018716	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00001110	NRPS,Others	52015.0	43.5
GCF_00018718	Urogenital_vagina,Urogenital_urinary_tract	4		NCBI_PRJNA28331	HMBGC00016223	Terpene	12657.2	14.0
GCF_00018719	Urogenital_vagina,Urogenital_urinary_tract	3		NCBI_PRJNA28331	HMBGC00016224	RiPPs	19496.3	18.0
GCF_00018727	Respiratory_upper,Gut_colon	4		HMP,NCBI_PRJNA28331	HMBGC00016232	RiPPs	8549.8	8.2
GCF_00018729	Respiratory_upper	2		NCBI_PRJNA28331	HMBGC00016234	RiPPs	17739.0	14.5
GCF_00018750	Gut_unclassified,Gut_colon,Urogenital_urinary_tract	5		EBI,NCBI_PRJNA28331	HMBGC00016255	Others	10786.0	8.0
GCF_00018762	Gut_colon	2		NCBI_PRJNA28331	HMBGC00016267	Others	14286.0	14.0
GCF_00018768	Respiratory_upper,Respiratory_lower	3		NCBI_PRJNA28331	HMBGC00016273	PKSother	41197.0	44.0
GCF_00018770	Oral_unclassified,Respiratory_lower,Respiratory_upper	5		EBI,NCBI_PRJNA28331	HMBGC00016275	RiPPs	14131.6	14.8
GCF_00018771	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016276	Others	13184.0	18.0
GCF_00018772	Gut_unclassified	6		EBI,NCBI_PRJNA28331	HMBGC00016277	RiPPs	19560.7	14.2
GCF_00018777	Respiratory_upper,Skin_unclassified	6		HMP,NCBI_PRJNA28331	HMBGC00016282	RiPPs	22324.2	27.7
GCF_00018789	Respiratory_upper	3		HMP,NCBI_PRJNA28331	HMBGC00016294	RiPPs	13276.3	11.3
GCF_00018791	Respiratory_upper,Urogenital_urinary_tract	4		HMP,NCBI_PRJNA28331	HMBGC00016296	RiPPs	18765.0	17.0
GCF_00018799	Respiratory_upper,Oral_cavity	2		HMP,NCBI_PRJNA28331	HMBGC00006040	PKSother	26968.0	23.5
GCF_00018801	Respiratory_upper,Oral_unclassified,Urogenital_vagina,Oral_cavity	12		HMP,EBI,JGI,NCBI_PRJNA28331	HMBGC00016306	NRPS	9875.3	7.8
GCF_00018830	Gut_unclassified,Respiratory_unclassified,Urogenital_vagina,Oral_cavity,Respiratory_lower,Oral_unclassified,Urogenital_urinary_tract	11		EBI,NCBI_PRJNA28331	HMBGC00016335	PKSother	39253.7	35.9
GCF_00018841	Respiratory_lower	2		NCBI_PRJNA28331	HMBGC00016346	RiPPs	42773.0	30.0
GCF_00018843	Respiratory_lower	1		NCBI_PRJNA28331	HMBGC00016348	Others,PKSI	42583.0	35.0
GCF_00018848	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00010562	RiPPs	26375.0	25.5
GCF_00018849	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00003915	Others	14634.0	13.0
GCF_00018853	Urogenital_urinary_tract	1		NCBI_PRJNA28331	HMBGC00016358	RiPPs	23174.0	15.0
GCF_00018854	Respiratory_upper,Urogenital_urinary_tract	4		HMP,NCBI_PRJNA28331	HMBGC00016359	NRPS	11078.8	10.5
GCF_00018864	Respiratory_upper,Gut_unclassified,Oral_unclassified,Respiratory_lower	10		HMP,EBI,NCBI_PRJNA28331	HMBGC00016369	RiPPs	8376.7	8.3
GCF_00018868	Gut_unclassified,Gut_colon	7		EBI,NCBI_PRJNA28331	HMBGC00016373	RiPPs	21099.9	16.3
GCF_00018880	Respiratory_upper,Gut_unclassified,Oral_unclassified	8		HMP,EBI,NCBI_PRJNA28331	HMBGC00016385	RiPPs	17003.5	16.5
GCF_00018881	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00014560	Terpene	20978.0	22.5
GCF_00018884	Oral_unclassified,Respiratory_upper,Respiratory_lower	12		EBI,HMP,NCBI_PRJNA28331	HMBGC00016389	RiPPs	10275.4	15.2
GCF_00018887	Gut_colon	1		NCBI_PRJNA28331	HMBGC00016392	RiPPs	4431.0	4.0
GCF_00018889	Gut_colon	1		NCBI_PRJNA28331	HMBGC00016394	RiPPs	19126.0	18.0
GCF_00018895	Respiratory_upper	1		NCBI_PRJNA28331	HMBGC00016400	RiPPs	22610.0	23.0
GCF_00018897	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016402	RiPPs	20285.0	18.0
GCF_00018901	Urogenital_vagina,Gut_unclassified,Gut_colon	3		NCBI_PRJNA28331	HMBGC00016406	RiPPs	5338.0	4.7
GCF_00018903	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016408	RiPPs	10204.0	19.0
GCF_00018905	Gut_unclassified,Respiratory_lower,Respiratory_unclassified	4		EBI,NCBI_PRJNA28331	HMBGC00016410	RiPPs	27357.2	23.2
GCF_00018908	Oral_unclassified	1		NCBI_PRJNA28331	HMBGC00016413	Others	40954.0	41.0
GCF_00018909	Oral_unclassified	2		JGI,NCBI_PRJNA28331	HMBGC00003567	Others	41973.5	42.0
GCF_00018910	Urogenital_vagina,Oral_unclassified	6		HMP,JGI,EBI,NCBI_PRJNA28331	HMBGC00016415	Others	25906.5	24.7
GCF_00018919	Urogenital_vagina,Oral_unclassified,Respiratory_upper,Oral_plaque	6		HMP,EBI,NCBI_PRJNA28331	HMBGC00016424	Others	16130.8	12.3
GCF_00018924	Gut_unclassified,Gut_colon,Urogenital_urinary_tract,Urogenital_unclassified	10		EBI,NCBI_PRJNA28331	HMBGC00016429	Others,NRPS	43128.7	34.8
GCF_00018926	Oral_unclassified,Respiratory_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00012944	RiPPs	20821.5	20.0
GCF_00018927	Urogenital_urinary_tract	1		NCBI_PRJNA28331	HMBGC00016432	RiPPs	6134.0	4.0
GCF_00018934	Respiratory_upper,Oral_unclassified,Gut_colon,Urogenital_vagina,Respiratory_lower,Skin_arm,Respiratory_unclassified	33		HMP,JGI,EBI,NCBI_PRJNA28331	HMBGC00016439	Terpene	16709.3	17.4
GCF_00018939	Respiratory_upper,Urogenital_vagina,Oral_unclassified,Gut_colon,Respiratory_lower,Skin_arm	37		HMP,JGI,EBI,NCBI_PRJNA28331	HMBGC00016444	Others	17528.5	19.1
GCF_00018940	Urogenital_vagina,Urogenital_unclassified,Urogenital_urinary_tract	25		HMP,JGI,NCBI_PRJNA28331	HMBGC00016445	RiPPs	6511.7	7.3
GCF_00018941	Urogenital_vagina,Urogenital_urinary_tract	6		HMP,NCBI_PRJNA28331	HMBGC00016446	RiPPs	13978.5	17.2
GCF_00018942	Urogenital_vagina	4		HMP,NCBI_PRJNA28331	HMBGC00016447	RiPPs	7840.5	11.2
GCF_00018943	Urogenital_unclassified,Urogenital_vagina	2		JGI,NCBI_PRJNA28331	HMBGC00013651	RiPPs	12004.0	17.0
GCF_00018946	Gut_unclassified	2		NCBI_PRJNA28331	HMBGC00015648	PKSother,PKS-NRP_Hybrids	35777.5	20.5
GCF_00019007	Gut_unclassified,Respiratory_lower,Gut_colon,Respiratory_unclassified	6		EBI,NCBI_PRJNA28331	HMBGC00016512	NRPS	19003.5	3.0
GCF_00019011	Oral_cavity	1		NCBI_PRJNA28331	HMBGC00016516	RiPPs	29247.0	34.0
GCF_00019013	Urogenital_vagina,Gut_unclassified,Gut_colon,Respiratory_lower,Oral_unclassified	6		HMP,EBI,NCBI_PRJNA28331	HMBGC00016518	Others	9734.7	12.5
GCF_00019014	Oral_unclassified,Respiratory_lower	3		EBI,NCBI_PRJNA28331	HMBGC00016519	Terpene	18237.0	27.0
GCF_00019017	Respiratory_lower	1		NCBI_PRJNA28331	HMBGC00016522	Others	25477.0	23.0
GCF_00019032	Urogenital_urinary_tract	1		NCBI_PRJNA28331	HMBGC00016537	PKSI	132822.0	94.0
GCF_00019042	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016547	RiPPs	20141.0	18.0
GCF_00019044	Respiratory_upper,Gut_colon,Gut_unclassified	12		HMP,EBI,NCBI_PRJNA28331	HMBGC00016549	RiPPs	15333.3	12.4
GCF_00019048	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00009530	RiPPs	20267.0	16.5
GCF_00019049	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016554	RiPPs	21374.0	17.0
GCF_00019050	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016555	RiPPs	40113.0	35.0
GCF_00019051	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016556	Others	57984.0	61.0
GCF_00019052	Gut_unclassified,Gut_colon	6		EBI,NCBI_PRJNA28331	HMBGC00016557	RiPPs	20353.5	18.0
GCF_00019054	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016559	Others	13560.0	9.0
GCF_00019055	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016560	RiPPs	30152.0	27.0
GCF_00019061	Gut_unclassified,Urogenital_urinary_tract,Urogenital_vagina	19		EBI,NCBI_PRJNA28331	HMBGC00016566	Terpene	14750.6	14.1
GCF_00019064	Gut_unclassified,Gut_colon	2		EBI,NCBI_PRJNA28331	HMBGC00008184	RiPPs	21362.0	14.5
GCF_00019065	Gut_unclassified,Gut_colon	2		EBI,NCBI_PRJNA28331	HMBGC00003655	Others	14521.5	12.5
GCF_00019066	Gut_unclassified,Gut_colon	2		EBI,NCBI_PRJNA28331	HMBGC00008183	RiPPs	28407.0	24.0
GCF_00019067	Gut_unclassified,Gut_colon	2		EBI,NCBI_PRJNA28331	HMBGC00000854	Others,RiPPs,NRPS	43912.0	37.5
GCF_00019069	Gut_unclassified,Gut_colon	2		EBI,NCBI_PRJNA28331	HMBGC00008182	RiPPs	20564.0	16.0
GCF_00019078	Gut_unclassified,Urogenital_urinary_tract,Urogenital_vagina	4		EBI,NCBI_PRJNA28331	HMBGC00016583	RiPPs	16755.0	17.0
GCF_00019079	Gut_unclassified,Urogenital_vagina	3		EBI,NCBI_PRJNA28331	HMBGC00016584	RiPPs	20828.0	19.0
GCF_00019085	Urogenital_urinary_tract	1		NCBI_PRJNA28331	HMBGC00016590	PKSother	41173.0	32.0
GCF_00019089	Skin_head,Oral_plaque	2		HMP,NCBI_PRJNA28331	HMBGC00014078	Terpene	14837.0	14.5
GCF_00019094	Oral_unclassified	1		NCBI_PRJNA28331	HMBGC00016599	RiPPs	21966.0	23.0
GCF_00019095	Urogenital_unclassified	1		NCBI_PRJNA28331	HMBGC00016600	Others	12925.0	14.0
GCF_00019096	Skin_unclassified,Urogenital_unclassified	2		JGI,NCBI_PRJNA28331	HMBGC00000541	NRPS	27711.0	24.0
GCF_00019097	Gut_unclassified,Urogenital_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00014199	Terpene	13650.5	15.5
GCF_00019114	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016619	RiPPs	20288.0	21.0
GCF_00019115	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00010598	RiPPs	20800.0	21.0
GCF_00019116	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00009670	RiPPs	21584.0	17.0
GCF_00019122	Skin_head,Gut_unclassified,Skin_leg,Respiratory_upper,Urogenital_urinary_tract	9		HMP,EBI,NCBI_PRJNA28331	HMBGC00016627	RiPPs	16206.7	14.6
GCF_00019129	Respiratory_lower	1		NCBI_PRJNA28331	HMBGC00016634	RiPPs	6608.0	5.0
GCF_00019131	Gut_unclassified,Respiratory_lower,Gut_colon,Urogenital_urinary_tract,Urogenital_vagina,Skin_unclassified	10	BGC0000618	EBI,NCBI_PRJNA28331	HMBGC00016636	RiPPs	6151.5	7.4
GCF_00019138	Oral_unclassified	1		NCBI_PRJNA28331	HMBGC00016643	PKSother	41158.0	41.0
GCF_00019153	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00009647	RiPPs	14693.0	17.0
GCF_00019156	Respiratory_lower	1		NCBI_PRJNA28331	HMBGC00016661	NRPS	41296.0	43.0
GCF_00019157	Respiratory_lower	1		NCBI_PRJNA28331	HMBGC00016662	RiPPs	3953.0	4.0
GCF_00019167	Urogenital_vagina,Urogenital_unclassified	19		HMP,JGI,NCBI_PRJNA28331	HMBGC00016672	RiPPs	11086.2	11.6
GCF_00019168	Gut_unclassified,Gut_colon,Urogenital_vagina	9		EBI,NCBI_PRJNA28331	HMBGC00016673	Others	53456.7	45.9
GCF_00019178	Respiratory_upper,Respiratory_unclassified,Gut_unclassified,Respiratory_lower,Skin_unclassified,Urogenital_unclassified,Urogenital_vagina,Urogenital_urinary_tract	26	BGC0000308	HMP,JGI,EBI,NCBI_PRJNA28331	HMBGC00016683	NRPS	43671.0	32.8
GCF_00019198	Respiratory_lower	1		NCBI_PRJNA28331	HMBGC00016703	RiPPs	15808.0	19.0
GCF_00019203	Respiratory_upper	1		NCBI_PRJNA28331	HMBGC00016708	NRPS	28920.0	24.0
GCF_00019213	Urogenital_urinary_tract	1		NCBI_PRJNA28331	HMBGC00016718	RiPPs	4969.0	3.0
GCF_00019215	Gut_unclassified,Urogenital_urinary_tract,Skin_arm	4		EBI,NCBI_PRJNA28331	HMBGC00016720	Others	9046.5	7.5
GCF_00019241	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016746	RiPPs	20735.0	19.0
GCF_00019256	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016761	RiPPs	6435.0	9.0
GCF_00019258	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016763	RiPPs	20221.0	20.0
GCF_00019260	Gut_colon,Gut_unclassified	3		EBI,NCBI_PRJNA28331	HMBGC00016765	RiPPs	21565.0	21.3
GCF_00019261	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00009502	RiPPs	10813.0	7.0
GCF_00019262	Skin_head	1		NCBI_PRJNA28331	HMBGC00016767	Others	13289.0	11.0
GCF_00019263	Skin_head	1		NCBI_PRJNA28331	HMBGC00016768	RiPPs	10291.0	11.0
GCF_00019264	Skin_head	1		NCBI_PRJNA28331	HMBGC00016769	Terpene	20828.0	15.0
GCF_00019265	Skin_head	1		NCBI_PRJNA28331	HMBGC00016770	RiPPs	10816.0	9.0
GCF_00019266	Skin_head	1		NCBI_PRJNA28331	HMBGC00016771	Others	10375.0	13.0
GCF_00019267	Oral_unclassified,Oral_plaque	4		JGI,NCBI_PRJNA28331	HMBGC00016772	RiPPs	20073.2	16.8
GCF_00019277	Oral_unclassified	1		NCBI_PRJNA28331	HMBGC00016782	Terpene	21281.0	25.0
GCF_00019279	Oral_unclassified	1		NCBI_PRJNA28331	HMBGC00016784	RiPPs	20618.0	17.0
GCF_00019282	Gut_unclassified,Urogenital_vagina,Urogenital_urinary_tract	5		EBI,NCBI_PRJNA28331	HMBGC00016787	Terpene	20820.2	22.4
GCF_00019286	Oral_unclassified,Oral_cavity	2		JGI,NCBI_PRJNA28331	HMBGC00003320	Others	36161.5	28.5
GCF_00019287	Oral_unclassified,Oral_cavity	3		JGI,NCBI_PRJNA28331	HMBGC00016792	Others	27108.3	32.7
GCF_00019291	Oral_unclassified,Respiratory_lower	3		JGI,NCBI_PRJNA28331	HMBGC00016796	RiPPs	19943.7	17.7
GCF_00019294	Respiratory_lower	2		NCBI_PRJNA28331	HMBGC00016799	RiPPs	23529.0	17.0
GCF_00019295	Urogenital_urinary_tract	1		NCBI_PRJNA28331	HMBGC00016800	RiPPs	8179.0	10.0
GCF_00019307	Gut_colon,Skin_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00001831,HMBGC00016812	NRPS,Others	57620.0	35.7
GCF_00019309	Respiratory_lower	1		NCBI_PRJNA28331	HMBGC00016814	PKSother	21317.0	17.0
GCF_00019312	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016817	RiPPs	15403.0	12.0
GCF_00019313	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016818	RiPPs	11158.0	19.0
GCF_00019314	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016819	RiPPs	20746.0	16.0
GCF_00019315	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016820	RiPPs	11988.0	12.0
GCF_00019316	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016821	RiPPs	15417.0	19.0
GCF_00019317	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016822	RiPPs	11715.0	17.0
GCF_00019318	Gut_unclassified	1		NCBI_PRJNA28331	HMBGC00016823	RiPPs	3415.0	4.0
GCF_00019326	Gut_unclassified	4		EBI,NCBI_PRJNA28331	HMBGC00016831	RiPPs	39479.2	38.8
GCF_00019327	Gut_unclassified	3		EBI,NCBI_PRJNA28331	HMBGC00016832	RiPPs	20709.0	24.3
GCF_00019336	Urogenital_vagina,Respiratory_upper,Oral_unclassified,Gut_unclassified,Oral_saliva,Respiratory_lower	7		HMP,JGI,EBI,NCBI_PRJNA28331	HMBGC00016841	RiPPs	5236.7	5.3
GCF_00019337	Respiratory_lower	1		NCBI_PRJNA28331	HMBGC00016842	RiPPs	22810.0	23.0
GCF_00019339	Gut_colon	1		NCBI_PRJNA28331	HMBGC00016844	RiPPs	20591.0	14.0
GCF_00019346	Gut_unclassified,Gut_colon	12		EBI,NCBI_PRJNA28331	HMBGC00016851	RiPPs	21749.9	16.9
GCF_00019353	Gut_colon	1		NCBI_PRJNA28331	HMBGC00016858	RiPPs	2783.0	3.0
GCF_00019354	Gut_unclassified,Gut_colon	2		EBI,NCBI_PRJNA28331	HMBGC00008518	RiPPs	20499.5	19.5
GCF_00019355	Gut_unclassified,Gut_colon	2		EBI,NCBI_PRJNA28331	HMBGC00008517	RiPPs	20501.0	16.5
GCF_00019364	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00008222	RiPPs	23524.0	37.5
GCF_00019367	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00003904	Others	31358.0	30.0
GCF_00019368	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00009514	RiPPs	20111.0	23.5
GCF_00019369	Gut_unclassified	2		EBI,NCBI_PRJNA28331	HMBGC00009516	RiPPs	21663.0	16.0
GCF_00019375	Gut_unclassified	4		EBI,NCBI_PRJNA28331	HMBGC00016880	NRPS	52134.5	47.2
