genome_id	metagenome_id	genome_length	num_contigs	n50	num_16s	num_5s	num_23s	num_trna	completeness	contamination	quality_score	mimag_quality	otu_id	ecosystem	ecosystem_category	ecosystem_type	habitat	longitude	latitude
3300029039_15	3300029039	2089363	107	32316	1.0	1.0	1.0	40.0	94.2	2.59	81.25	HQ	OTU-7191	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__	Human	Digestive system	Human host-associated	12.531	55.678
3300029039_16	3300029039	2050884	116	26170	1.0	1.0	1.0	40.0	92.24	1.01	87.19	MQ	OTU-12522	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-177;s__CAG-177 sp1	Human	Digestive system	Human host-associated	12.531	55.678
3300029039_17	3300029039	2041933	120	26827	0.0	2.0	2.0	34.0	80.31	0.22	79.21	MQ	OTU-10726	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus	Human	Digestive system	Human host-associated	12.531	55.678
3300029039_18	3300029039	1932521	145	22313	1.0	0.0	0.0	21.0	70.0	3.69	51.55	MQ	OTU-14739	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp1	Human	Digestive system	Human host-associated	12.531	55.678
3300029039_19	3300029039	1864687	246	8323	0.0	0.0	1.0	28.0	68.81	2.85	54.56	MQ	OTU-13560	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp1	Human	Digestive system	Human host-associated	12.531	55.678
3300028998_3	3300028998	4977877	108	70192	0.0	8.0	1.0	67.0	99.17	4.34	77.47	MQ	OTU-11090	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	Human	Digestive system	Human host-associated	12.531	55.678
3300028998_2	3300028998	5170715	289	28128	0.0	4.0	0.0	55.0	93.14	1.75	84.39	MQ	OTU-546	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella_A;s__Klebsiella_A michiganensis_A	Human	Digestive system	Human host-associated	12.531	55.678
3300028998_7	3300028998	1923517	127	24048	2.0	1.0	2.0	48.0	99.19	0.81	95.14	HQ	OTU-2985	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	Human	Digestive system	Human host-associated	12.531	55.678
3300028998_4	3300028998	4609950	49	131507	1.0	4.0	0.0	65.0	97.5	0.38	95.6	MQ	OTU-16537	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Human	Digestive system	Human host-associated	12.531	55.678
3300028998_8	3300028998	1821794	28	144412	1.0	4.0	1.0	40.0	76.93	0.45	74.68	MQ	OTU-3242	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum	Human	Digestive system	Human host-associated	12.531	55.678
3300028998_6	3300028998	2027471	173	16631	1.0	1.0	1.0	35.0	93.92	0.27	92.57	HQ	OTU-1837	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Neisseriaceae;g__Neisseria;s__	Human	Digestive system	Human host-associated	12.531	55.678
3300012566_1	3300012566	2114329	229	11879	0.0	0.0	0.0	39.0	87.17	3.62	69.07	MQ	OTU-5257	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	Human	Skin	Human skin		
3300013265_1	3300013265	2128789	228	11213	0.0	0.0	0.0	40.0	91.39	1.71	82.84	MQ	OTU-5257	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes_A	Human	Skin	Human skin		
3300011344_1	3300011344	2521731	77	51939	0.0	0.0	0.0	43.0	97.59	0.66	94.29	MQ	OTU-5257	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	Human	Skin	Human skin		
3300013439_1	3300013439	2551273	11	728315	5.0	5.0	0.0	59.0	99.81	0.36	98.01	MQ	OTU-11178	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus capitis	Human	Skin	Human skin		
3300012579_3	3300012579	2158869	135	21174	0.0	1.0	0.0	46.0	97.43	1.32	90.83	MQ	OTU-11921	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium tuberculostearicum	Human	Skin	Human skin		
3300012579_2	3300012579	2318255	97	32593	3.0	3.0	0.0	48.0	96.24	1.64	88.04	MQ	OTU-18008	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__	Human	Skin	Human skin		
3300013330_1	3300013330	2429299	194	18067	0.0	0.0	0.0	38.0	95.74	0.94	91.04	MQ	OTU-5257	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	Human	Skin	Human skin		
3300013328_1	3300013328	2466498	64	86174	1.0	1.0	1.0	43.0	97.44	0.87	93.09	HQ	OTU-5257	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	Human	Skin	Human skin		
3300014791_6	3300014791	2533717	140	27099	2.0	1.0	1.0	22.0	67.27	0.37	65.42	MQ	OTU-15588	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__GCF_001275135.1	Human	Digestive system	Human fecal		
3300014791_7	3300014791	2419031	88	42020	0.0	0.0	0.0	33.0	95.3	0.67	91.95	MQ	OTU-2849	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	Human	Digestive system	Human fecal		
3300014791_5	3300014791	2762167	68	66836	1.0	0.0	0.0	22.0	67.24	0.0	67.24	MQ	OTU-5573	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	Human	Digestive system	Human fecal		
3300014791_4	3300014791	3184627	278	14903	1.0	1.0	0.0	26.0	59.66	1.72	51.06	MQ	OTU-7748	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	Human	Digestive system	Human fecal		
3300014791_2	3300014791	4612501	29	206594	0.0	1.0	1.0	61.0	94.42	0.51	91.87	MQ	OTU-16537	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Human	Digestive system	Human fecal		
3300014791_9	3300014791	2335402	57	52939	1.0	2.0	1.0	51.0	99.4	0.9	94.9	HQ	OTU-7680	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium succinatutens	Human	Digestive system	Human fecal		
3300014791_8	3300014791	2399173	111	29855	1.0	0.0	1.0	39.0	95.01	0.48	92.61	MQ	OTU-6831	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Human	Digestive system	Human fecal		
3300014791_13	3300014791	1950600	308	6557	0.0	1.0	1.0	16.0	63.66	0.69	60.21	MQ	OTU-3007	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Clostridium_A;s__Clostridium_A leptum	Human	Digestive system	Human fecal		
3300014791_12	3300014791	1999813	138	20962	0.0	0.0	0.0	11.0	58.1	0.0	58.1	MQ	OTU-5574	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__GCF_900079775.1	Human	Digestive system	Human fecal		
3300014791_11	3300014791	2113105	298	8292	1.0	0.0	0.0	16.0	73.57	1.36	66.77	MQ	OTU-10136	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis	Human	Digestive system	Human fecal		
3300014791_16	3300014791	1503284	240	6743	1.0	0.0	1.0	22.0	69.8	1.34	63.1	MQ	OTU-13732	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__CAG-177;s__UBA11809	Human	Digestive system	Human fecal		
3300014791_19	3300014791	1243479	150	9499	1.0	1.0	0.0	13.0	56.03	0.95	51.28	MQ	OTU-13655	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1394;s__	Human	Digestive system	Human fecal		
3300014540_10	3300014540	1658792	243	7526	1.0	0.0	0.0	16.0	54.94	0.38	53.04	MQ	OTU-8643	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	Human	Digestive system	Human fecal		
3300014540_3	3300014540	3285081	120	44759	1.0	0.0	0.0	38.0	96.78	2.33	85.13	MQ	OTU-15179	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-65;s__CAG-65 sp3	Human	Digestive system	Human fecal		
3300014540_7	3300014540	2192217	30	111963	1.0	1.0	1.0	42.0	98.56	0.05	98.31	HQ	OTU-15865	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter massiliensis	Human	Digestive system	Human fecal		
3300014540_6	3300014540	2288486	173	16136	1.0	2.0	1.0	41.0	93.99	1.53	86.34	HQ	OTU-13478	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_A	Human	Digestive system	Human fecal		
3300014540_5	3300014540	2340353	342	7857	0.0	0.0	0.0	25.0	70.85	0.32	69.25	MQ	OTU-2478	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	Human	Digestive system	Human fecal		
3300014540_9	3300014540	1722130	191	11391	0.0	0.0	0.0	29.0	85.3	1.14	79.6	MQ	OTU-7680	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium succinatutens	Human	Digestive system	Human fecal		
3300014540_8	3300014540	2155986	48	98528	0.0	0.0	0.0	41.0	87.18	0.28	85.78	MQ	OTU-17137	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-196;s__GCA_002102725.1	Human	Digestive system	Human fecal		
3300014553_6	3300014553	2614509	37	101454	0.0	2.0	1.0	41.0	95.24	0.0	95.24	MQ	OTU-7210	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__Subdoligranulum formicilis	Human	Digestive system	Human fecal		
3300014553_5	3300014553	2741622	76	114874	0.0	3.0	1.0	50.0	98.64	1.25	92.39	MQ	OTU-4620	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_B	Human	Digestive system	Human fecal		
3300014553_4	3300014553	2999008	60	83909	1.0	0.0	1.0	36.0	89.86	1.93	80.21	MQ	OTU-15179	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-65;s__CAG-65 sp3	Human	Digestive system	Human fecal		
3300014553_9	3300014553	2236157	139	26515	1.0	0.0	0.0	49.0	96.56	0.0	96.56	MQ	OTU-11806	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Parasutterella;s__GCA_000980495.1	Human	Digestive system	Human fecal		
3300014553_8	3300014553	2344487	73	49947	0.0	0.0	2.0	40.0	97.71	0.55	94.96	MQ	OTU-6831	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Human	Digestive system	Human fecal		
3300014553_13	3300014553	1407816	223	6773	1.0	0.0	0.0	21.0	59.25	0.0	59.25	MQ	OTU-2435	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__CAG-41;f__UBA1381;g__CAG-41;s__CAG-41 sp1	Human	Digestive system	Human fecal		
3300014553_10	3300014553	2074626	85	46538	0.0	0.0	0.0	45.0	98.65	0.6	95.65	MQ	OTU-7680	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium succinatutens	Human	Digestive system	Human fecal		
3300014552_15	3300014552	1021626	9	203221	1.0	1.0	1.0	26.0	71.22	0.0	71.22	MQ	OTU-8115	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-267;s__GCA_001917135.1	Human	Digestive system	Human fecal		
3300014552_10	3300014552	2237521	217	13619	1.0	2.0	1.0	41.0	85.16	1.27	78.81	MQ	OTU-3617	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella excrementihominis	Human	Digestive system	Human fecal		
3300014552_11	3300014552	2257485	58	52748	0.0	2.0	1.0	44.0	99.2	0.9	94.7	MQ	OTU-7680	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium succinatutens	Human	Digestive system	Human fecal		
3300014552_12	3300014552	2215695	182	16795	0.0	0.0	1.0	33.0	91.81	0.0	91.81	MQ	OTU-14336	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B torques	Human	Digestive system	Human fecal		
3300014552_13	3300014552	1585809	195	9910	0.0	0.0	1.0	23.0	70.53	0.36	68.73	MQ	OTU-2435	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__CAG-41;f__UBA1381;g__CAG-41;s__CAG-41 sp1	Human	Digestive system	Human fecal		
3300014552_8	3300014552	2468316	67	118166	1.0	3.0	1.0	51.0	97.96	2.38	86.06	HQ	OTU-4620	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_B	Human	Digestive system	Human fecal		
3300014552_9	3300014552	2384113	159	20862	0.0	0.0	2.0	30.0	79.82	2.63	66.67	MQ	OTU-6831	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Human	Digestive system	Human fecal		
3300014552_6	3300014552	3063600	344	11725	1.0	0.0	3.0	38.0	91.06	4.99	66.11	MQ	OTU-13776	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__GCA_000431375.1	Human	Digestive system	Human fecal		
3300014552_7	3300014552	2706681	28	112183	1.0	1.0	1.0	46.0	97.96	0.68	94.56	HQ	OTU-13648	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	Human	Digestive system	Human fecal		
3300014552_5	3300014552	3073941	11	786964	1.0	0.0	1.0	45.0	99.33	0.67	95.98	MQ	OTU-364	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus eutactus_A	Human	Digestive system	Human fecal		
3300014552_3	3300014552	4387596	35	172154	1.0	3.0	1.0	52.0	98.65	0.64	95.45	MQ	OTU-16537	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Human	Digestive system	Human fecal		
3300007874_2	3300007874	1480907	36	74177	1.0	1.0	1.0	44.0	98.63	0.0	98.63	HQ	OTU-3077	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginale_B	Human	Reproductive system	Human	-77.1012	39.0043
3300007874_1	3300007874	1855136	40	58191	0.0	1.0	0.0	37.0	99.22	0.0	99.22	MQ	OTU-3078	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri	Human	Reproductive system	Human	-77.1012	39.0043
3300007876_2	3300007876	1927409	184	13228	1.0	2.0	1.0	31.0	76.65	0.06	76.35	MQ	OTU-14295	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium accolens	Human	Respiratory system	Human	-77.1012	39.0043
3300007877_1	3300007877	1978558	248	8972	0.0	0.0	0.0	44.0	85.3	1.32	78.7	MQ	OTU-5257	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	Human	Respiratory system	Human	-77.1012	39.0043
3300008594_5	3300008594	2350999	179	16813	2.0	2.0	2.0	43.0	93.89	3.33	77.24	HQ	OTU-2130	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__Capnocytophaga gingivalis	Human	Digestive system	Human	-77.1012	39.0043
3300008594_9	3300008594	1811941	51	57938	0.0	0.0	0.0	7.0	78.68	1.37	71.83	MQ	OTU-6693	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	Human	Digestive system	Human	-77.1012	39.0043
3300008594_11	3300008594	1419604	61	37178	0.0	1.0	1.0	33.0	55.17	0.0	55.17	MQ	OTU-7782	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas catoniae	Human	Digestive system	Human	-77.1012	39.0043
3300008594_10	3300008594	1473673	189	9457	1.0	1.0	0.0	20.0	83.48	2.05	73.23	MQ	OTU-1497	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_A;s__	Human	Digestive system	Human	-77.1012	39.0043
3300008594_3	3300008594	2605877	24	142510	1.0	3.0	0.0	42.0	78.13	0.49	75.68	MQ	OTU-6459	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium matruchotii	Human	Digestive system	Human	-77.1012	39.0043
3300008594_7	3300008594	1903329	13	229532	0.0	6.0	2.0	34.0	95.11	0.13	94.46	MQ	OTU-11208	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D parainfluenzae	Human	Digestive system	Human	-77.1012	39.0043
3300008594_23	3300008594	764377	32	32243	0.0	1.0	1.0	39.0	61.54	0.85	57.29	MQ	OTU-4033	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__;s__	Human	Digestive system	Human	-77.1012	39.0043
3300008594_25	3300008594	709214	61	17549	1.0	1.0	1.0	30.0	60.83	1.71	52.28	MQ	OTU-2214	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA10027;s__	Human	Digestive system	Human	-77.1012	39.0043
3300008599_11	3300008599	2488823	180	18024	1.0	0.0	0.0	28.0	95.89	1.37	89.04	MQ	OTU-8294	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D bicirculans	Human	Digestive system	Human	-77.1012	39.0043
3300008599_4	3300008599	3995821	142	41109	1.0	3.0	1.0	49.0	95.16	0.54	92.46	HQ	OTU-17151	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Human	Digestive system	Human	-77.1012	39.0043
3300008599_7	3300008599	3245446	57	117057	1.0	0.0	0.0	34.0	73.78	1.92	64.18	MQ	OTU-1996	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	Human	Digestive system	Human	-77.1012	39.0043
3300008599_1	3300008599	6619431	124	85678	1.0	2.0	1.0	44.0	94.78	0.44	92.58	HQ	OTU-16801	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus	Human	Digestive system	Human	-77.1012	39.0043
3300008599_2	3300008599	5473630	359	20517	1.0	3.0	0.0	46.0	90.42	0.13	89.77	MQ	OTU-6004	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	Human	Digestive system	Human	-77.1012	39.0043
3300008599_3	3300008599	4280705	42	179682	1.0	2.0	1.0	58.0	91.35	0.38	89.45	HQ	OTU-16537	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Human	Digestive system	Human	-77.1012	39.0043
3300008599_8	3300008599	2925468	88	50294	1.0	1.0	1.0	48.0	95.92	0.68	92.52	HQ	OTU-2791	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia sp1	Human	Digestive system	Human	-77.1012	39.0043
3300008599_9	3300008599	2792745	166	22451	1.0	2.0	1.0	33.0	97.03	1.17	91.18	MQ	OTU-3269	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__UBA11524;s__UBA11524 sp1	Human	Digestive system	Human	-77.1012	39.0043
3300008599_41	3300008599	559507	97	6000	0.0	0.0	0.0	8.0	57.3	0.0	57.3	MQ	OTU-12346	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-302;s__CAG-302 sp3	Human	Digestive system	Human	-77.1012	39.0043
3300008599_20	3300008599	1786740	142	18350	0.0	0.0	0.0	45.0	84.71	1.44	77.51	MQ	OTU-12878	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__CAG-207;s__GCA_000436295.1	Human	Digestive system	Human	-77.1012	39.0043
3300008599_27	3300008599	1318027	100	17331	1.0	0.0	0.0	18.0	50.0	0.0	50.0	MQ	OTU-8947	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	Human	Digestive system	Human	-77.1012	39.0043
3300008599_26	3300008599	1458492	177	9549	0.0	1.0	1.0	15.0	73.93	1.68	65.53	MQ	OTU-1848	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__GCA_000433195.1	Human	Digestive system	Human	-77.1012	39.0043
3300008599_25	3300008599	1561392	216	8012	0.0	1.0	1.0	14.0	84.23	2.01	74.18	MQ	OTU-13794	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Eubacterium_R;s__GCA_000434995.1	Human	Digestive system	Human	-77.1012	39.0043
3300008599_31	3300008599	1211180	21	92097	0.0	1.0	1.0	19.0	52.82	0.0	52.82	MQ	OTU-1857	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-314;g__CAG-314;s__GCA_000437915.1	Human	Digestive system	Human	-77.1012	39.0043
3300008599_32	3300008599	1169674	17	87610	0.0	0.0	0.0	18.0	58.81	0.48	56.41	MQ	OTU-6928	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	Human	Digestive system	Human	-77.1012	39.0043
3300008599_35	3300008599	1064093	42	36460	0.0	0.0	0.0	12.0	63.16	0.0	63.16	MQ	OTU-5791	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__CAG-313;s__GCA_000433035.1	Human	Digestive system	Human	-77.1012	39.0043
3300008599_16	3300008599	2041017	266	8888	1.0	0.0	0.0	24.0	74.97	0.48	72.57	MQ	OTU-703	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes obesi	Human	Digestive system	Human	-77.1012	39.0043
3300008599_17	3300008599	1896599	52	59688	2.0	2.0	1.0	36.0	90.6	0.67	87.25	HQ	OTU-10265	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__DTU089;g__Ruminococcus_E;s__Ruminococcus_E bromii	Human	Digestive system	Human	-77.1012	39.0043
3300008599_14	3300008599	2162723	293	8798	0.0	0.0	0.0	27.0	83.38	2.17	72.53	MQ	OTU-10555	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-65;s__	Human	Digestive system	Human	-77.1012	39.0043
